PLZ	City	State	County	address
19336	Viesecke	Brandenburg	Landkreis Prignitz	19336, Viesecke, Landkreis Prignitz, Brandenburg
19336	Bad Wilsnack	Brandenburg	Landkreis Prignitz	19336, Bad Wilsnack, Landkreis Prignitz, Brandenburg
19336	Legde/Quitzöbel	Brandenburg	Landkreis Prignitz	19336, Legde/Quitzöbel, Landkreis Prignitz, Brandenburg
19336	Kletzke	Brandenburg	Landkreis Prignitz	19336, Kletzke, Landkreis Prignitz, Brandenburg
19339	Glöwen	Brandenburg	Landkreis Prignitz	19339, Glöwen, Landkreis Prignitz, Brandenburg
19339	Netzow	Brandenburg	Landkreis Prignitz	19339, Netzow, Landkreis Prignitz, Brandenburg
19339	Bendelin	Brandenburg	Landkreis Prignitz	19339, Bendelin, Landkreis Prignitz, Brandenburg
19348	Perleberg	Brandenburg	Landkreis Prignitz	19348, Perleberg, Landkreis Prignitz, Brandenburg
19348	Krampfer	Brandenburg	Landkreis Prignitz	19348, Krampfer, Landkreis Prignitz, Brandenburg
19348	Wolfshagen	Brandenburg	Landkreis Prignitz	19348, Wolfshagen, Landkreis Prignitz, Brandenburg
19348	Retzin	Brandenburg	Landkreis Prignitz	19348, Retzin, Landkreis Prignitz, Brandenburg
19348	Baek	Brandenburg	Landkreis Prignitz	19348, Baek, Landkreis Prignitz, Brandenburg
19348	Gülitz-Reetz	Brandenburg	Landkreis Prignitz	19348, Gülitz-Reetz, Landkreis Prignitz, Brandenburg
19348	Pirow	Brandenburg	Landkreis Prignitz	19348, Pirow, Landkreis Prignitz, Brandenburg
19348	Nebelin	Brandenburg	Landkreis Prignitz	19348, Nebelin, Landkreis Prignitz, Brandenburg
19348	Kleinow	Brandenburg	Landkreis Prignitz	19348, Kleinow, Landkreis Prignitz, Brandenburg
19348	Berge	Brandenburg	Landkreis Prignitz	19348, Berge, Landkreis Prignitz, Brandenburg
19348	Klein Gottschow	Brandenburg	Landkreis Prignitz	19348, Klein Gottschow, Landkreis Prignitz, Brandenburg
19357	Mankmuß	Brandenburg	Landkreis Prignitz	19357, Mankmuß, Landkreis Prignitz, Brandenburg
